"Mut_ID","BC_ID","Strain","Slope","Intercept","R^2",NA
"674","104205","L013","0.000177538362500005","-3.5280781554","0.00405068694681091"
"674","106171","DivAnc","0.00103806979583334","-3.0547959934","0.462770224125293"
"674","106171","L013","-0.00824091510833334","-2.9099150692","0.956029939737003"
"674","119564","DivAnc","0.00126734310833334","-3.2888663626","0.798485076302541"
"674","119564","L013","-0.010450235175","-3.1359801684","0.887660498125263"
"674","272657","DivAnc","-0.00769535903333333","-5.80033980115","0.462648917862794"
"710","95","DivAnc","-0.00175292368333334","-3.045766992","0.5938182222183"
"710","95","L013","-0.00184417985416668","-3.000013248","0.513047493368014"
"710","151","DivAnc","-0.00309218635416667","-2.787325717","0.933113231185224"
"710","151","L013","-0.00769709315833334","-3.18016033","0.927515441603095"
"710","6163","DivAnc","-0.00919406781666666","-5.7923614951","0.903418865878267"
"710","8652","DivAnc","0.000106062054166663","-3.2118014094","0.00144247756864285"
"710","8652","L013","-0.00298865366250001","-3.160674501","0.60053374073159"
"710","11969","DivAnc","-0.00891763493749993","-5.79678442116667","0.779732805311991"
"710","20188","DivAnc","-0.00607811834999999","-4.2587208094","0.646723893052107"
"710","20188","L013","-0.00513148688333332","-4.1746016708","0.399956599848867"
"710","28093","DivAnc","-0.0117026511083333","-5.7020524966","0.564920894668618"
"710","38886","DivAnc","-0.00211444102083333","-2.8247066558","0.871728493719973"
"710","38886","L013","-0.0012870638375","-2.9091237088","0.258680252084138"
"710","59436","DivAnc","-0.00335553442857141","-5.72297217085714","0.980789709171017"
"710","72564","DivAnc","-0.00673500412083334","-4.0944216768","0.605454903029931"
"710","72564","L013","-0.00612273024583333","-4.2094294126","0.540797413841069"
"710","154115","DivAnc","0.000934902420833332","-3.4112051132","0.365891554974554"
"710","154115","L013","-0.0126285015","-3.0462846424","0.85440038242117"
"710","154487","DivAnc","-0.0151890931666666","-5.198795197","0.45297904404741"
"810","99","DivAnc","-0.00238968403928569","-5.9186395046","0.243295529304133"
"810","143959","DivAnc","-0.00769535903749998","-5.738021507","0.860352729025959"
"488","102","DivAnc","-0.00703798864166668","-3.8663390434","0.816244609247838"
"488","102","L013","-0.00906152233333332","-3.3289308682","0.922935454241984"
"212","107","DivAnc","-0.00525663638333332","-5.7982275064","0.605595937435468"
"212","628","DivAnc","-0.0214605514166667","-5.295067762","0.762371917445818"
"212","23829","DivAnc","-0.000814786895833348","-2.8764625174","0.262662300422478"
"212","23829","L013","-0.00909465709166667","-3.2206003244","0.64797325889059"
"212","26773","DivAnc","0.000635484350000003","-3.9952514518","0.0186765180203507"
"212","26773","L013","-0.00457190525416667","-3.9511378","0.417150035217345"
"212","71387","DivAnc","0.00123127774583332","-3.6405218618","0.0730609857527514"
"212","71387","L013","-0.0126942427166667","-3.4322299366","0.961468974702567"
"639","128","DivAnc","0.0027088411375","-2.7989154684","0.975051861638603"
"639","128","L013","-0.00307793711666666","-2.9538763502","0.841630380210848"
"639","800","DivAnc","-0.00691206535416666","-4.4862749002","0.531437100712773"
"639","800","L013","-0.00414909779999998","-5.0421690158","0.140025453319318"
"639","1618","DivAnc","0.00165785109166666","-3.0744455028","0.793783600807717"
"639","1618","L013","-0.00664752282083333","-3.1871613438","0.91070752652671"
"639","3194","DivAnc","0.00118220727916666","-3.1823256172","0.528435233554424"
"639","3194","L013","-0.002039019925","-3.2901053088","0.272734565173686"
"639","17950","DivAnc","0.00168919697083333","-2.8843980944","0.833307512361681"
"639","17950","L013","-0.0075492820375","-3.284878859","0.689384340272782"
"639","21078","DivAnc","0.000738915870833348","-3.1630534288","0.8276923576033"
"639","21078","L013","-0.0170775442541667","-3.2713163554","0.93863459595967"
"639","33178","DivAnc","0.00158334602083333","-3.2326695004","0.474593495367545"
"639","33178","L013","0.000729097208333336","-4.1653923156","0.0127248121543995"
"639","34098","DivAnc","-0.00114110125416667","-3.2089781712","0.55577955239874"
"639","34098","L013","-0.00459682655833333","-3.4155440698","0.747448957009799"
"639","41524","DivAnc","-0.00595177093333335","-5.5640313724","0.11601501555541"
"639","59578","DivAnc","-0.00891763493749993","-5.79678442116667","0.779732805311991"
"639","64544","DivAnc","-0.00725534249358972","-5.77260408869231","0.854435963480682"
"639","74365","DivAnc","-0.0129569427541667","-5.5816404986","0.842937571156631"
"639","91841","DivAnc","0.00251651548333334","-2.9770222638","0.840128986905573"
"639","91841","L013","-0.0091871278125","-3.2825129666","0.746646644519488"
"639","146754","DivAnc","-0.00907525127083332","-4.2805481898","0.644423883865289"
"639","146754","L013","-0.00454701900000002","-4.022142992","0.293110163025367"
"639","91256","DivAnc","0.00630129204761907","-6.350450133","0.338768978508741"
"781","160","DivAnc","-0.00389309572083333","-3.66970925","0.80571139115311"
"781","160","L013","-0.0124457636958333","-4.374766525","0.663074257159214"
"781","235","DivAnc","0.00130460145416668","-3.3080612522","0.418210092613745"
"781","235","L013","-0.00360069698333333","-3.3610262116","0.621913515709659"
"781","2529","DivAnc","-0.0151890931666666","-5.64626942366667","0.486586270794815"
"781","23745","DivAnc","-0.008318558575","-4.5081426798","0.777076129929353"
"781","23745","L013","0.00146281078750002","-5.205207881","0.0155270785357348"
"781","38419","DivAnc","-0.00451340585416668","-3.1330274882","0.903971823000089"
"781","38419","L013","-0.0178316100625","-3.2690570568","0.973158157819645"
"482","179","DivAnc","-0.00532566303205126","-5.67997947453846","0.675647864009838"
"898","196","DivAnc","0.000438880629166665","-3.059033321","0.0820586625852275"
"898","196","L013","-0.00320748003333333","-3.3451621758","0.819254661106377"
"898","6269","DivAnc","-0.00538923049166667","-4.1758812672","0.461032210154564"
"898","6269","L013","-0.00339462119166666","-4.3957450386","0.104600666944522"
"898","20521","DivAnc","-0.00383936824166666","-3.1858644958","0.757798007921746"
"898","20521","L013","-0.00484232348333333","-3.051983325","0.784726285081633"
"898","45612","DivAnc","-0.0106322815400641","-5.48315217042308","0.885131198260053"
"898","52838","DivAnc","0.000225380266666676","-5.8929009986","0.000198557736218545"
"898","125409","DivAnc","-0.00874172372023807","-5.93202023428571","0.592492523274397"
"898","161630","DivAnc","-0.00906683099404758","-5.65406123257143","0.726688876479498"
"337","208","DivAnc","0.00117618866666666","-3.1239985334","0.574378930810711"
"337","208","L013","0.0031632012875","-2.552960809","0.971529822461953"
"337","84757","L013","-0.00149799239583331","-5.5230288015","0.235589870391669"
"337","84757","DivAnc","0.00201629481547625","-6.44496255285715","0.264267321032002"
"426","215","DivAnc","-0.00165599502500001","-3.1289241386","0.377742441013284"
"426","215","L013","-0.01066716455","-3.1721534246","0.987462525960403"
"426","7257","DivAnc","-0.00682493995416665","-4.4979407304","0.635632304334104"
"426","7257","L013","-0.00587639086250001","-4.3048536636","0.440293988040736"
"426","38613","DivAnc","-0.00543119286666666","-5.8525674943","0.633173595888947"
"426","48559","DivAnc","0.0022007843875","-3.2000036536","0.868635830049471"
"426","48559","L013","-0.00435613103749999","-3.2784764196","0.783760333113737"
"526","226","DivAnc","-0.00592048931666666","-5.7662532338","0.972406311922818"
"526","17174","DivAnc","0.00189516952499999","-3.2644288328","0.717971966200027"
"526","17174","L013","-0.0045873731625","-3.0237797384","0.56281017553483"
"526","25412","DivAnc","-0.0091627861875","-5.321106252","0.579884216155179"
"526","25412","L013","-0.00132022592467947","-5.66405245288462","0.286681346462522"
"526","27825","DivAnc","-0.000330495683333337","-3.045676238","0.162245900831331"
"526","27825","L013","-0.00597854869583333","-3.237215093","0.875987866662221"
"526","28326","DivAnc","0.000755590458333335","-3.1650406556","0.885917886404034"
"526","28326","L013","-0.0180240458208333","-3.443452736","0.868648608287784"
"526","30944","DivAnc","-0.00137186085416667","-3.0331958496","0.415694677953668"
"526","30944","L013","-0.00336524231249999","-2.9488150318","0.64669940194811"
"526","53684","DivAnc","-0.00874172372023807","-5.93202023428571","0.592492523274397"
"526","76674","DivAnc","-0.0123254141369047","-5.71699880928572","0.586305076943694"
"526","142559","DivAnc","0.00137070539583334","-3.467566063","0.254239523261963"
"526","142559","L013","-0.0169336073458333","-4.0905583906","0.841434879353814"
"133","227","DivAnc","-0.00698976792916666","-4.0522809754","0.622548088898308"
"133","227","L013","-0.00378248441666668","-4.1936588784","0.216760566911105"
"133","1986","DivAnc","-0.00468598639999999","-3.1901668146","0.870703441854383"
"133","1986","L013","-0.0183803147875","-3.4189771809","0.8939220744091"
"133","4235","DivAnc","-0.00926242017916667","-4.0827347056","0.690262424393345"
"133","4235","L013","-0.00192856469583334","-4.2211972828","0.0685919715543097"
"133","70546","DivAnc","0.000190743249999991","-3.7572230998","0.00918997253775558"
"133","70546","L013","-0.0221915948375","-3.4549523522","0.735267390007232"
"133","28387","DivAnc","-0.00473532435833335","-5.722813881","0.404211939559537"
"930","233","DivAnc","0.000175968262500003","-3.2241486206","0.0196933134952538"
"930","233","L013","-0.00526917744583334","-3.3357058964","0.616436536166149"
"930","15944","DivAnc","0.000645740604166661","-3.2612043348","0.058195759162629"
"930","15944","L013","-0.00575462662083333","-3.1755175366","0.856568210047704"
"930","16121","DivAnc","-0.000497766233333331","-3.2040847618","0.271450109070713"
"930","16121","L013","-0.0175091929875","-3.2867164828","0.902077402222884"
"930","22192","DivAnc","-0.00247401426249999","-3.354111553","0.801519390535805"
"930","22192","L013","-0.0221805300958333","-3.334079271","0.969449307363073"
"930","41430","DivAnc","0.00263915419583332","-3.24309235","0.933096854817923"
"930","41430","L013","-0.0172227278625","-3.0792225746","0.959782680569364"
"930","42089","DivAnc","0.000224161670833337","-3.0377867538","0.0251581250965937"
"930","42089","L013","-0.0115580006","-2.8675743788","0.938976201591818"
"930","57076","DivAnc","0.000441066400000013","-3.2974618222","0.180895303289317"
"930","57076","L013","-0.00703007661249999","-3.250918428","0.98692233153243"
"930","62979","DivAnc","-0.000935762383333333","-3.2253745022","0.136215326864347"
"930","62979","L013","-0.00504193707083333","-3.1722582658","0.943344416895096"
"631","256","DivAnc","0.00142959545","-3.089208046","0.480046264477068"
"631","256","L013","0.00195425519166667","-3.123566027","0.903942076876115"
"631","4141","DivAnc","-0.00393248409166665","-5.9186395044","0.237201124383383"
"149","276","DivAnc","-0.0175376392041667","-4.3628579974","0.850974829972023"
"149","276","L013","0.006176532125","-2.807563112","0.691115948805798"
"149","294","DivAnc","-0.0158428886416666","-3.7298250064","0.97929585147686"
"149","294","L013","0.00637304700416667","-2.3105976964","0.75054983313049"
"149","2826","DivAnc","-0.00687018681428573","-5.09613393502857","0.914524018100353"
"149","2826","L013","-0.00457987391250001","-3.5754433386","0.336660461790414"
"149","17166","DivAnc","-0.00797710186698716","-5.65320571765385","0.688344577098033"
"149","18974","DivAnc","-0.018599527125","-3.7542810168","0.984241577942993"
"149","18974","L013","0.00590228850416666","-2.3254989784","0.733541209054849"
"149","34453","DivAnc","-0.00570735379999999","-5.4619792592","0.296073160569395"
"149","34453","L013","0.00220622747619048","-5.48584550814286","0.629123375773476"
"149","49315","DivAnc","-0.0132791718125","-4.212857514","0.786006800287309"
"149","49315","L013","0.00604899613333333","-2.3719328788","0.653754985581423"
"149","87336","DivAnc","-0.00708649221666668","-5.1380215072","0.496434017327645"
"149","87336","L013","-0.00399873298749999","-3.0929038366","0.287791936944448"
"149","118252","DivAnc","-0.0171136168708333","-3.7017214552","0.990701970318236"
"149","118252","L013","0.00653465211250001","-2.3118195008","0.727608652247812"
"149","126121","DivAnc","-0.00497364022083335","-5.7130337604","0.244165694435565"
"149","166976","DivAnc","-0.0159988261416667","-3.821715967","0.948788255210374"
"149","166976","L013","0.00591987487916666","-2.3146554058","0.751352326821947"
"149","170259","DivAnc","-0.0148865492541667","-3.7049031978","0.987449361473804"
"149","170259","L013","0.00508807039166666","-2.1719124348","0.526292586054151"
"149","225991","DivAnc","-0.0162337674541667","-4.4514435482","0.978149689769033"
"149","225991","L013","0.00595039469583333","-3.019897169","0.667982135121701"
"149","309","DivAnc","0.00572527984583331","-6.350450133","0.296066213004342"
"149","309","L013","-0.0015655845208333","-5.42253668583334","0.01609033852945"
"109","279","DivAnc","-0.00095717991666667","-3.3934514844","0.418081048772731"
"109","279","L013","-0.0037580340875","-3.701172981","0.410607593050864"
"109","300","DivAnc","-0.00257313592499999","-3.2018495518","0.930869185395805"
"109","300","L013","-0.00322158191666667","-2.8752592164","0.561865975062474"
"109","7220","DivAnc","-0.00891763493749994","-5.5374006715","0.57001132788433"
"109","8548","DivAnc","-0.00639086322916666","-5.77153743133333","0.950474141146976"
"109","13120","DivAnc","-0.00014085954583333","-3.2628758658","0.016669574040535"
"109","13120","L013","-0.00609740978749999","-3.2277466048","0.848028433918369"
"109","13780","DivAnc","-0.0107876656875","-4.7061429634","0.746613876728689"
"109","13780","L013","-0.000804139395833334","-5.1066247766","0.00394809932703476"
"109","16794","DivAnc","0.000260377299999999","-3.2277833414","0.0126998972699022"
"109","16794","L013","-0.00590464953333334","-3.0859264886","0.663481428113325"
"109","20008","DivAnc","0.000804859116666657","-3.2402609816","0.450146333210757"
"109","20008","L013","-0.0205866380375","-3.223600228","0.945774661223868"
"109","27521","DivAnc","-0.008032462625","-3.4893310708","0.94444321586169"
"109","27521","L013","-0.00435395828333333","-3.295482475","0.831548542950534"
"109","136498","DivAnc","-0.00771132371249997","-4.712963917","0.556770033699249"
"109","136498","L013","-0.00330259642500001","-4.3815791556","0.099058356503902"
"109","154882","DivAnc","-0.00205465938750001","-3.245972062","0.828456150653556"
"109","154882","L013","-0.0022031745625","-3.3998598042","0.689817381737629"
"622","284","DivAnc","-0.000267105412499997","-2.8750576604","0.119067887143235"
"622","284","L013","-0.00393694147083334","-2.7479677376","0.719042829866838"
"622","609","DivAnc","-0.000400196966666661","-2.9546568412","0.0849440576015326"
"622","609","L013","-0.00308244463333335","-2.946779152","0.532684643108956"
"622","2673","DivAnc","-0.00963764632440475","-5.80300737928571","0.93243053442326"
"622","13022","DivAnc","-0.00393248408333334","-5.6925727512","0.107737971186228"
"622","23061","DivAnc","0.00170109461249999","-3.3014811082","0.667344156986386"
"622","23061","L013","-0.00626709597083334","-3.256867564","0.803724483646433"
"864","12957","DivAnc","-0.000655099300000005","-3.0330845246","0.152172743232534"
"864","12957","L013","-0.0236764548625","-3.2379792412","0.967679091858866"
"864","49150","DivAnc","-0.00190583722083334","-3.564465753","0.554453855553025"
"864","49150","L013","-0.00979335535416667","-3.9012960666","0.604861758640731"
"864","111035","DivAnc","-0.00339762530833333","-3.270643008","0.821058113652059"
"864","111035","L013","-0.006799407475","-3.1425234488","0.982729380300997"
"163","308","DivAnc","-0.000103272583333339","-3.4470462928","0.000856147706307008"
"163","308","L013","-0.00304401990416667","-3.268257377","0.399394571652666"
"163","1510","DivAnc","-0.000762682650000006","-3.1265403186","0.422423055866579"
"163","1510","L013","-0.00598649460833333","-3.5428017874","0.433448028595917"
"163","116287","DivAnc","0.00245989090833333","-3.2287795516","0.716011078964778"
"163","116287","L013","-0.00419362662083333","-3.22493926","0.923449117272066"
"512","333","DivAnc","-0.0012232237628205","-6.02370417315385","0.0293156494006129"
"512","600","DivAnc","-0.00118328896666667","-2.833180798","0.349818595660351"
"512","600","L013","-0.00854934592083333","-3.1677009002","0.763574915273845"
"512","4159","DivAnc","-0.00034294230416666","-3.301776832","0.0520205069241936"
"512","4159","L013","-0.00775929652916667","-3.0576367646","0.681875803764108"
"512","62270","DivAnc","0.00197639232916667","-3.6076340484","0.645877736184227"
"512","62270","L013","-0.00157700805833335","-3.7679425008","0.0436897973804496"
"512","44290","DivAnc","0.00590103245833334","-6.43700044666667","0.234308394645071"
"684","46166","DivAnc","0.00111703774583333","-3.0929385174","0.360149584661954"
"684","46166","L013","-0.0098261925125","-3.1333210918","0.689851571264708"
"684","65236","DivAnc","0.000160551904166669","-3.210510928","0.0169699181971821"
"684","65236","L013","-0.00716026546666667","-3.0823819976","0.990720617839108"
"684","117526","DivAnc","-0.00542840884583333","-4.9816991508","0.429287774905174"
"684","117526","L013","-0.00368801680416668","-4.6636229118","0.523109634918097"
"684","19672","DivAnc","-0.00385833591666663","-5.89890514","0.334990664263387"
"189","359","DivAnc","-0.0079054989375","-4.2825447332","0.721246587158525"
"189","359","L013","-0.00572974040833333","-4.1525191742","0.353820717959847"
"189","12143","DivAnc","0.00816422564583332","-4.6606354004","0.664006122824944"
"111","379","DivAnc","0.00324858086666666","-3.4428185232","0.997399908083945"
"111","379","L013","-0.000948710687499997","-3.7923859888","0.055340925215596"
"111","6387","DivAnc","-0.00670418723333332","-4.1979979194","0.551251553174434"
"111","6387","L013","-0.00363700759166668","-3.953056156","0.233398702693247"
"111","9241","DivAnc","0.00143425110833333","-3.8146765124","0.375533083731977"
"111","9241","L013","-0.007887708925","-3.143225434","0.723066974943329"
"111","82016","DivAnc","0.00231047655","-6.02532258415","0.0760105399621847"
"111","3799","DivAnc","0.00201629481547625","-6.44496255285715","0.264267321032002"
"111","5606","DivAnc","0.00112037220833338","-6.487966838","0.429566728797317"
"111","11084","DivAnc","-0.000370425791666649","-6.23631378266667","0.00067166117156501"
"26","388","DivAnc","0.0012793826375","-3.4665574468","0.53438196266858"
"26","388","L013","-0.0181770312333333","-2.9842957322","0.740933450371527"
"26","16586","DivAnc","-0.007397542925","-4.2225818892","0.563478970811415"
"26","16586","L013","-0.00483507920000001","-4.2872339114","0.449547810016731"
"376","406","DivAnc","-0.00518677573333335","-5.7028032556","0.206784767632175"
"376","2068","DivAnc","-0.00825361323333333","-3.9261331086","0.717091700113491"
"376","2068","L013","-0.00563730221666666","-4.0594054738","0.339553992006453"
"376","12265","DivAnc","-0.00110891019583333","-3.263176848","0.356159466447312"
"376","12265","L013","-0.00771478974583334","-3.0375864132","0.748924182406723"
"376","68990","DivAnc","0.0009821472625","-2.9097673026","0.284071006112596"
"376","68990","L013","-0.00726521745416666","-2.8286370494","0.959414659746999"
"376","698","DivAnc","0.00499156626249999","-6.5009651305","0.826074517536801"
"376","118276","DivAnc","0.00590103245833336","-6.53734377833334","0.74792619968971"
"296","411","DivAnc","0.00097788164583334","-3.0608290022","0.410760224026303"
"296","411","L013","-0.00708875609166666","-2.764836907","0.914038102989827"
"296","84769","DivAnc","-0.00016624560000001","-3.1875718106","0.0247554118692768"
